"table","time","temp","hum","dew"
1,2023-03-23 02:45:00,15,71.5,9.9
1,2023-03-23 03:00:00,15,71.5,9.9
1,2023-03-23 03:15:00,15,71,9.8
1,2023-03-23 03:30:00,15,71,9.8
1,2023-03-23 03:45:00,15,70.5,9.7
1,2023-03-23 04:00:00,15,70.5,9.7
1,2023-03-23 04:15:00,15,70.5,9.7
1,2023-03-23 04:30:00,15,70.5,9.7
1,2023-03-23 04:45:00,15,71,9.8
1,2023-03-23 05:00:00,15,71,9.8
1,2023-03-23 05:15:00,15,71,9.8
1,2023-03-23 05:30:00,14.5,71,9.3
1,2023-03-23 05:45:00,14.5,71.5,9.4
1,2023-03-23 06:00:00,14.5,72,9.5
1,2023-03-23 06:15:00,14.5,72,9.5
1,2023-03-23 06:30:00,14.5,71,9.3
1,2023-03-23 06:45:00,15,71,9.8
1,2023-03-23 07:00:00,15,69.5,9.5
1,2023-03-23 07:15:00,15.5,69,9.8
1,2023-03-23 07:30:00,16,68,10.1
1,2023-03-23 07:45:00,16.5,67,10.4
1,2023-03-23 08:00:00,17,66,10.6
1,2023-03-23 08:15:00,18,65.5,11.4
1,2023-03-23 08:30:00,18.5,63.5,11.4
1,2023-03-23 08:45:00,19.5,64,12.5
1,2023-03-23 09:00:00,20,62.5,12.6
1,2023-03-23 09:15:00,20.5,62,13
1,2023-03-23 09:30:00,21.5,61.5,13.8
1,2023-03-23 09:45:00,22.5,60.5,14.5
1,2023-03-23 10:00:00,23,59.5,14.7
1,2023-03-23 10:15:00,23,59.5,14.7
1,2023-03-23 10:30:00,23,59,14.6
1,2023-03-23 10:45:00,23.5,59,15
1,2023-03-23 11:00:00,24.5,55,14.9
1,2023-03-23 11:15:00,25,47,12.9
1,2023-03-23 11:30:00,24.5,46.5,12.3
1,2023-03-23 11:45:00,24.5,48.5,12.9
1,2023-03-23 12:00:00,25.5,53,15.2
1,2023-03-23 12:15:00,26,50.5,14.9
1,2023-03-23 12:30:00,26.5,56,17
1,2023-03-23 12:45:00,26.5,50,15.2
1,2023-03-23 13:00:00,26.5,50,15.2
1,2023-03-23 13:15:00,27,43,13.4
1,2023-03-23 13:30:00,27,42,13
1,2023-03-23 13:45:00,27,42.5,13.2
1,2023-03-23 14:00:00,27,42,13
1,2023-03-23 14:15:00,27,46.5,14.6
1,2023-03-23 14:30:00,26.5,47.5,14.4
1,2023-03-23 14:45:00,26.5,47.5,14.4
1,2023-03-23 15:00:00,26,49,14.5
1,2023-03-23 15:15:00,25.5,52,14.9
1,2023-03-23 15:30:00,25,55,15.3
1,2023-03-23 15:45:00,25,55.5,15.5
1,2023-03-23 16:00:00,24.5,57,15.4
1,2023-03-23 16:15:00,24,59,15.5
1,2023-03-23 16:30:00,23.5,61.5,15.7
1,2023-03-23 16:45:00,23,63.5,15.7
1,2023-03-23 17:00:00,22.5,65.5,15.7
1,2023-03-23 17:15:00,22.5,66,15.8
1,2023-03-23 17:30:00,22,67.5,15.7
1,2023-03-23 17:45:00,21.5,68.5,15.5
1,2023-03-23 18:00:00,21,68.5,15
1,2023-03-23 18:15:00,21,69.5,15.2
1,2023-03-23 18:30:00,20.5,69.5,14.7
1,2023-03-23 18:45:00,20,70.5,14.5
1,2023-03-23 19:00:00,19.5,71.5,14.2
1,2023-03-23 19:15:00,19,72.5,13.9
1,2023-03-23 19:30:00,18.5,73.5,13.7
1,2023-03-23 19:45:00,18.5,74.5,13.9
1,2023-03-23 20:00:00,18,75,13.5
1,2023-03-23 20:15:00,18,76,13.7
1,2023-03-23 20:30:00,17.5,76,13.2
1,2023-03-23 20:45:00,17.5,76.5,13.3
1,2023-03-23 21:00:00,17,76.5,12.8
1,2023-03-23 21:15:00,17,77.5,13
1,2023-03-23 21:30:00,16.5,78,12.7
1,2023-03-23 21:45:00,16.5,78,12.7
1,2023-03-23 22:00:00,16.5,78.5,12.8
1,2023-03-23 22:15:00,16,78.5,12.3
1,2023-03-23 22:30:00,16,79,12.4
1,2023-03-23 22:45:00,16,79,12.4
1,2023-03-23 23:00:00,15.5,78.5,11.8
1,2023-03-23 23:15:00,15.5,78.5,11.8
1,2023-03-23 23:30:00,15,78.5,11.3
1,2023-03-23 23:45:00,15,78.5,11.3
1,2023-03-24 00:00:00,15,78.5,11.3
1,2023-03-24 00:15:00,14.5,79,10.9
1,2023-03-24 00:30:00,14.5,79.5,11
1,2023-03-24 00:45:00,14.5,80,11.1
1,2023-03-24 01:00:00,15,80.5,11.7
1,2023-03-24 01:15:00,15,80.5,11.7
1,2023-03-24 01:30:00,15,80.5,11.7
1,2023-03-24 01:45:00,15,80,11.6
1,2023-03-24 02:00:00,15,80,11.6
1,2023-03-24 02:15:00,15,80.5,11.7
1,2023-03-24 02:30:00,15,80.5,11.7
1,2023-03-24 02:45:00,15,80.5,11.7
1,2023-03-24 03:00:00,15,80.5,11.7
1,2023-03-24 03:15:00,15,80.5,11.7
1,2023-03-24 03:30:00,15,80.5,11.7
1,2023-03-24 03:45:00,14.5,80,11.1
1,2023-03-24 04:00:00,14.5,80,11.1
1,2023-03-24 04:15:00,15,80,11.6
1,2023-03-24 04:30:00,15,80,11.6
1,2023-03-24 04:45:00,15,80,11.6
1,2023-03-24 05:00:00,15,79.5,11.5
1,2023-03-24 05:15:00,15,79.5,11.5
1,2023-03-24 05:30:00,15,79.5,11.5
1,2023-03-24 05:45:00,15,80,11.6
1,2023-03-24 06:00:00,15,80,11.6
1,2023-03-24 06:15:00,15,80.5,11.7
1,2023-03-24 06:30:00,15,80,11.6
1,2023-03-24 06:45:00,14.5,80,11.1
1,2023-03-24 07:00:00,15,80.5,11.7
1,2023-03-24 07:15:00,15,79,11.4
1,2023-03-24 07:30:00,15,77.5,11.1
1,2023-03-24 07:45:00,15.5,77,11.5
1,2023-03-24 08:00:00,16,77,12
1,2023-03-24 08:15:00,16.5,76,12.3
1,2023-03-24 08:30:00,16.5,76,12.3
1,2023-03-24 08:45:00,17,76,12.7
1,2023-03-24 09:00:00,17.5,75,13
1,2023-03-24 09:15:00,18,74.5,13.4
1,2023-03-24 09:30:00,18,74.5,13.4
1,2023-03-24 09:45:00,19,74.5,14.4
1,2023-03-24 10:00:00,19.5,74,14.7
1,2023-03-24 10:15:00,20.5,73,15.5
1,2023-03-24 10:30:00,20.5,72.5,15.4
1,2023-03-24 10:45:00,20.5,73,15.5
1,2023-03-24 11:00:00,20.5,73.5,15.6
1,2023-03-24 11:15:00,20,74,15.2
1,2023-03-24 11:30:00,20,74,15.2
1,2023-03-24 11:45:00,20,74.5,15.3
1,2023-03-24 12:00:00,20.5,74,15.7
1,2023-03-24 12:15:00,20.5,74,15.7
1,2023-03-24 12:30:00,20.5,74.5,15.8
1,2023-03-24 12:45:00,20,74.5,15.3
1,2023-03-24 13:00:00,19.5,75,15
1,2023-03-24 13:15:00,19.5,76,15.2
1,2023-03-24 13:30:00,19,76,14.7
1,2023-03-24 13:45:00,18.5,77,14.4
1,2023-03-24 14:00:00,18,77.5,14
1,2023-03-24 14:15:00,17.5,78,13.6
1,2023-03-24 14:30:00,17.5,78.5,13.7
1,2023-03-24 14:45:00,17.5,79.5,13.9
1,2023-03-24 15:00:00,18,79.5,14.4
1,2023-03-24 15:15:00,18,78.5,14.2
1,2023-03-24 15:30:00,17.5,77.5,13.5
1,2023-03-24 15:45:00,17.5,77.5,13.5
1,2023-03-24 16:00:00,17.5,76.5,13.3
1,2023-03-24 16:15:00,17.5,76.5,13.3
1,2023-03-24 16:30:00,17.5,77,13.4
1,2023-03-24 16:45:00,18,76,13.7
1,2023-03-24 17:00:00,18,76,13.7
1,2023-03-24 17:15:00,18,76,13.7
1,2023-03-24 17:30:00,18,75.5,13.6
1,2023-03-24 17:45:00,17.5,75.5,13.1
1,2023-03-24 18:00:00,17,76,12.7
1,2023-03-24 18:15:00,17,76,12.7
1,2023-03-24 18:30:00,17,76,12.7
1,2023-03-24 18:45:00,17,76.5,12.8
1,2023-03-24 19:00:00,17,76,12.7
1,2023-03-24 19:15:00,16.5,76,12.3
1,2023-03-24 19:30:00,16.5,76,12.3
1,2023-03-24 19:45:00,16,76.5,11.9
1,2023-03-24 20:00:00,16,76.5,11.9
1,2023-03-24 20:15:00,15.5,76.5,11.4
1,2023-03-24 20:30:00,15,76,10.8
1,2023-03-24 20:45:00,14.5,75.5,10.2
1,2023-03-24 21:00:00,14.5,76,10.3
1,2023-03-24 21:15:00,14,77,10
1,2023-03-24 21:30:00,14,76.5,9.9
1,2023-03-24 21:45:00,14.5,75.5,10.2
1,2023-03-24 22:00:00,14.5,75.5,10.2
1,2023-03-24 22:15:00,14.5,75,10.1
1,2023-03-24 22:30:00,14.5,74.5,10
1,2023-03-24 22:45:00,14.5,75,10.1
1,2023-03-24 23:00:00,14.5,74.5,10
1,2023-03-24 23:15:00,14.5,75,10.1
1,2023-03-24 23:30:00,14.5,74.5,10
1,2023-03-24 23:45:00,14.5,75,10.1
1,2023-03-25 00:00:00,14.5,75,10.1
1,2023-03-25 00:15:00,14.5,74.5,10
1,2023-03-25 00:30:00,15,74.5,10.5
1,2023-03-25 00:45:00,15,74.5,10.5
1,2023-03-25 01:00:00,15,73.5,10.3
1,2023-03-25 01:15:00,15,73.5,10.3
1,2023-03-25 01:30:00,15,73.5,10.3
1,2023-03-25 01:45:00,15,73.5,10.3
1,2023-03-25 02:00:00,14.5,73.5,9.8
1,2023-03-25 02:15:00,14.5,73.5,9.8
1,2023-03-25 02:30:00,14.5,73.5,9.8
1,2023-03-25 02:45:00,14.5,73.5,9.8
1,2023-03-25 03:00:00,14,73,9.2
1,2023-03-25 03:15:00,14,73,9.2
1,2023-03-25 03:30:00,14,73.5,9.3
1,2023-03-25 03:45:00,14,73.5,9.3
1,2023-03-25 04:00:00,14,73.5,9.3
1,2023-03-25 04:15:00,14,74.5,9.5
1,2023-03-25 04:30:00,14,75,9.6
1,2023-03-25 04:45:00,14,75,9.6
1,2023-03-25 05:00:00,14,74.5,9.5
1,2023-03-25 05:15:00,14,73,9.2
1,2023-03-25 05:30:00,13.5,72.5,8.7
1,2023-03-25 05:45:00,13.5,72,8.6
1,2023-03-25 06:00:00,13.5,72,8.6
1,2023-03-25 06:15:00,13.5,72,8.6
1,2023-03-25 06:30:00,13.5,71.5,8.5
1,2023-03-25 06:45:00,13.5,71.5,8.5
1,2023-03-25 07:00:00,13.5,72,8.6
1,2023-03-25 07:15:00,14,72,9
1,2023-03-25 07:30:00,14,71.5,8.9
1,2023-03-25 07:45:00,14.5,72,9.5
1,2023-03-25 08:00:00,14.5,72.5,9.6
1,2023-03-25 08:15:00,15,71.5,9.9
1,2023-03-25 08:30:00,15.5,71.5,10.4
1,2023-03-25 08:45:00,16,71.5,10.9
1,2023-03-25 09:00:00,16.5,71,11.2
1,2023-03-25 09:15:00,17,71,11.7
1,2023-03-25 09:30:00,17.5,70.5,12.1
1,2023-03-25 09:45:00,19,71,13.6
1,2023-03-25 10:00:00,19.5,69.5,13.8
1,2023-03-25 10:15:00,19.5,69,13.7
1,2023-03-25 10:30:00,19.5,69,13.7
1,2023-03-25 10:45:00,19.5,68.5,13.6
1,2023-03-25 11:00:00,19,69.5,13.3
1,2023-03-25 11:15:00,19.5,69,13.7
1,2023-03-25 11:30:00,19.5,68,13.4
1,2023-03-25 11:45:00,20,68,13.9
1,2023-03-25 12:00:00,20.5,68,14.4
1,2023-03-25 12:15:00,21.5,66,14.9
1,2023-03-25 12:30:00,22,65.5,15.2
1,2023-03-25 12:45:00,23,64,15.8
1,2023-03-25 13:00:00,23,63,15.6
1,2023-03-25 13:15:00,24,62,16.3
1,2023-03-25 13:30:00,24.5,60.5,16.4
1,2023-03-25 13:45:00,25,61.5,17.1
1,2023-03-25 14:00:00,26,54.5,16.1
1,2023-03-25 14:15:00,24.5,54.5,14.7
1,2023-03-25 14:30:00,24,56,14.7
1,2023-03-25 14:45:00,24,55.5,14.5
1,2023-03-25 15:00:00,24.5,54,14.6
1,2023-03-25 15:15:00,26,50.5,14.9
1,2023-03-25 15:30:00,26,48.5,14.3
1,2023-03-25 15:45:00,25.5,50.5,14.5
1,2023-03-25 16:00:00,24.5,51,13.7
1,2023-03-25 16:15:00,23.5,52.5,13.2
1,2023-03-25 16:30:00,23,54,13.2
1,2023-03-25 16:45:00,22.5,55,13
1,2023-03-25 17:00:00,21.5,57,12.6
1,2023-03-25 17:15:00,20.5,59,12.2
1,2023-03-25 17:30:00,19.5,61.5,11.9
1,2023-03-25 17:45:00,19,63.5,11.9
1,2023-03-25 18:00:00,18.5,65.5,11.9
1,2023-03-25 18:15:00,17.5,67,11.3
1,2023-03-25 18:30:00,17,68,11.1
1,2023-03-25 18:45:00,17,68.5,11.2
1,2023-03-25 19:00:00,17,69,11.3
1,2023-03-25 19:15:00,16.5,68.5,10.7
1,2023-03-25 19:30:00,16.5,68.5,10.7
1,2023-03-25 19:45:00,16.5,69,10.8
1,2023-03-25 20:00:00,16,69,10.3
1,2023-03-25 20:15:00,16,70,10.5
1,2023-03-25 20:30:00,15.5,70.5,10.2
1,2023-03-25 20:45:00,15.5,71,10.3
1,2023-03-25 21:00:00,15,72,10
1,2023-03-25 21:15:00,15,72.5,10.1
1,2023-03-25 21:30:00,15,72.5,10.1
1,2023-03-25 21:45:00,14.5,73,9.7
1,2023-03-25 22:00:00,14.5,73.5,9.8
1,2023-03-25 22:15:00,14.5,74,9.9
1,2023-03-25 22:30:00,14.5,73.5,9.8
1,2023-03-25 22:45:00,15,73,10.2
1,2023-03-25 23:00:00,15,73,10.2
1,2023-03-25 23:15:00,15,73.5,10.3
1,2023-03-25 23:30:00,15,73.5,10.3
1,2023-03-25 23:45:00,15,73,10.2
1,2023-03-26 00:00:00,15,73,10.2
1,2023-03-26 00:15:00,15,73,10.2
1,2023-03-26 00:30:00,15,73.5,10.3
1,2023-03-26 00:45:00,14.5,73.5,9.8
1,2023-03-26 01:00:00,14.5,73.5,9.8
1,2023-03-26 01:15:00,14.5,73.5,9.8
1,2023-03-26 01:30:00,14.5,73.5,9.8
1,2023-03-26 01:45:00,14.5,73,9.7
1,2023-03-26 02:00:00,14.5,72.5,9.6
1,2023-03-26 02:15:00,15,72,10
1,2023-03-26 02:30:00,15,71.5,9.9
1,2023-03-26 02:45:00,15,72,10
1,2023-03-26 03:00:00,15,72,10
1,2023-03-26 03:15:00,14.5,72.5,9.6
1,2023-03-26 03:30:00,14.5,72,9.5
1,2023-03-26 03:45:00,14.5,71.5,9.4
1,2023-03-26 04:00:00,14.5,71.5,9.4
1,2023-03-26 04:15:00,14.5,71,9.3
1,2023-03-26 04:30:00,14.5,71,9.3
1,2023-03-26 04:45:00,14.5,71,9.3
1,2023-03-26 05:00:00,14.5,71,9.3
1,2023-03-26 05:15:00,14.5,71,9.3
1,2023-03-26 05:30:00,14.5,71,9.3
1,2023-03-26 05:45:00,14.5,70.5,9.2
1,2023-03-26 06:00:00,14.5,71,9.3
1,2023-03-26 06:15:00,14.5,70.5,9.2
1,2023-03-26 06:30:00,14.5,70.5,9.2
1,2023-03-26 06:45:00,15,70.5,9.7
1,2023-03-26 07:00:00,15,70.5,9.7
1,2023-03-26 07:15:00,15,70.5,9.7
1,2023-03-26 07:30:00,15,70.5,9.7
1,2023-03-26 07:45:00,15,70.5,9.7
1,2023-03-26 08:00:00,15,70.5,9.7
1,2023-03-26 08:15:00,15,70.5,9.7
1,2023-03-26 08:30:00,15,70.5,9.7
1,2023-03-26 08:45:00,15,70.5,9.7
1,2023-03-26 09:00:00,15.5,70.5,10.2
1,2023-03-26 09:15:00,15.5,70.5,10.2
1,2023-03-26 09:30:00,15.5,70.5,10.2
1,2023-03-26 09:45:00,15.5,70.5,10.2
1,2023-03-26 10:00:00,15.5,70.5,10.2
1,2023-03-26 10:15:00,15.5,70.5,10.2
1,2023-03-26 10:30:00,16,70,10.5
1,2023-03-26 10:45:00,16.5,70,11
1,2023-03-26 11:00:00,16.5,69.5,10.9
1,2023-03-26 11:15:00,17,69.5,11.4
1,2023-03-26 11:30:00,17.5,69,11.8
1,2023-03-26 11:45:00,18.5,68.5,12.6
1,2023-03-26 12:00:00,19,68.5,13.1
1,2023-03-26 12:15:00,18.5,68.5,12.6
1,2023-03-26 12:30:00,19,69,13.2
1,2023-03-26 12:45:00,19.5,69.5,13.8
1,2023-03-26 13:00:00,19.5,69.5,13.8
1,2023-03-26 13:15:00,18.5,82.5,15.5
1,2023-03-26 13:30:00,18,85.5,15.5
1,2023-03-26 13:45:00,19,89,17.1
1,2023-03-26 14:00:00,21,89.5,19.2
1,2023-03-26 14:15:00,21.5,85,18.9
1,2023-03-26 14:30:00,22,80,18.4
1,2023-03-26 14:45:00,22,79.5,18.3
1,2023-03-26 15:00:00,22,75.5,17.5
1,2023-03-26 15:15:00,21.5,75.5,17
1,2023-03-26 15:30:00,21.5,74.5,16.8
1,2023-03-26 15:45:00,20.5,73.5,15.6
1,2023-03-26 16:00:00,19.5,70.5,14
1,2023-03-26 16:15:00,18,70,12.5
1,2023-03-26 16:30:00,17.5,72,12.4
1,2023-03-26 16:45:00,17,73,12.1
1,2023-03-26 17:00:00,16.5,73.5,11.8
1,2023-03-26 17:15:00,17,74,12.3
1,2023-03-26 17:30:00,17,74.5,12.4
1,2023-03-26 17:45:00,16.5,73,11.6
1,2023-03-26 18:00:00,16,73,11.2
1,2023-03-26 18:15:00,15.5,72,10.5
1,2023-03-26 18:30:00,15.5,73.5,10.8
1,2023-03-26 18:45:00,15,73.5,10.3
1,2023-03-26 19:00:00,15,73.5,10.3
1,2023-03-26 19:15:00,15,73,10.2
1,2023-03-26 19:30:00,15,72.5,10.1
1,2023-03-26 19:45:00,14.5,73,9.7
1,2023-03-26 20:00:00,14.5,73,9.7
1,2023-03-26 20:15:00,14.5,73,9.7
1,2023-03-26 20:30:00,14.5,72.5,9.6
1,2023-03-26 20:45:00,14.5,73.5,9.8
1,2023-03-26 21:00:00,14.5,74,9.9
1,2023-03-26 21:15:00,14.5,73.5,9.8
1,2023-03-26 21:30:00,14.5,74,9.9
1,2023-03-26 21:45:00,14.5,74,9.9
1,2023-03-26 22:00:00,14.5,73,9.7
1,2023-03-26 22:15:00,14.5,72.5,9.6
1,2023-03-26 22:30:00,14.5,72.5,9.6
1,2023-03-26 22:45:00,14,72.5,9.1
1,2023-03-26 23:00:00,14,72,9
1,2023-03-26 23:15:00,13.5,72,8.6
1,2023-03-26 23:30:00,13.5,72.5,8.7
1,2023-03-26 23:45:00,13.5,72.5,8.7
1,2023-03-27 00:00:00,13.5,72.5,8.7
1,2023-03-27 00:15:00,13.5,72.5,8.7
1,2023-03-27 00:30:00,13.5,72.5,8.7
1,2023-03-27 00:45:00,13.5,72.5,8.7
1,2023-03-27 01:00:00,13.5,73,8.8
1,2023-03-27 01:15:00,13.5,72.5,8.7
1,2023-03-27 01:30:00,14,72,9
1,2023-03-27 01:45:00,14,71.5,8.9
1,2023-03-27 02:00:00,14,72,9
1,2023-03-27 02:15:00,14,72.5,9.1
1,2023-03-27 02:30:00,14,72,9
1,2023-03-27 02:45:00,14,72.5,9.1
1,2023-03-27 03:00:00,13.5,72,8.6
1,2023-03-27 03:15:00,13.5,72.5,8.7
1,2023-03-27 03:30:00,13.5,72.5,8.7
1,2023-03-27 03:45:00,13.5,72,8.6
1,2023-03-27 04:00:00,13.5,72,8.6
1,2023-03-27 04:15:00,13.5,72,8.6
1,2023-03-27 04:30:00,13.5,72,8.6
1,2023-03-27 04:45:00,13.5,73,8.8
1,2023-03-27 05:00:00,13.5,72,8.6
1,2023-03-27 05:15:00,13.5,71.5,8.5
1,2023-03-27 05:30:00,13.5,71.5,8.5
1,2023-03-27 05:45:00,13.5,71.5,8.5
1,2023-03-27 06:00:00,13.5,71.5,8.5
1,2023-03-27 06:15:00,13.5,71.5,8.5
1,2023-03-27 06:30:00,13.5,71.5,8.5
1,2023-03-27 06:45:00,13.5,71.5,8.5
1,2023-03-27 07:00:00,14,72,9
1,2023-03-27 07:15:00,14,71,8.8
1,2023-03-27 07:30:00,14,72,9
1,2023-03-27 07:45:00,14.5,72,9.5
1,2023-03-27 08:00:00,14.5,72.5,9.6
1,2023-03-27 08:15:00,15,72.5,10.1
1,2023-03-27 08:30:00,15,73,10.2
1,2023-03-27 08:45:00,15,73,10.2
1,2023-03-27 09:00:00,15.5,72.5,10.6
1,2023-03-27 09:15:00,15.5,72.5,10.6
1,2023-03-27 09:30:00,16,72,11
1,2023-03-27 09:45:00,16,72,11
1,2023-03-27 10:00:00,16,71.5,10.9
1,2023-03-27 10:15:00,16,70.5,10.6
1,2023-03-27 10:30:00,16,70.5,10.6
1,2023-03-27 10:45:00,16,70.5,10.6
1,2023-03-27 11:00:00,16.5,70,11
1,2023-03-27 11:15:00,16.5,69,10.8
1,2023-03-27 11:30:00,16.5,69,10.8
1,2023-03-27 11:45:00,16.5,69.5,10.9
1,2023-03-27 12:00:00,18,69,12.2
1,2023-03-27 12:15:00,19.5,67.5,13.3
1,2023-03-27 12:30:00,20.5,67,14.2
1,2023-03-27 12:45:00,21,65.5,14.3
1,2023-03-27 13:00:00,21.5,64,14.4
1,2023-03-27 13:15:00,22,62,14.4
1,2023-03-27 13:30:00,23,59.5,14.7
1,2023-03-27 13:45:00,22,59.5,13.8
1,2023-03-27 14:00:00,21.5,60,13.4
1,2023-03-27 14:15:00,21,60,12.9
1,2023-03-27 14:30:00,23,58,14.3
1,2023-03-27 14:45:00,23,59,14.6
1,2023-03-27 15:00:00,24,56.5,14.8
1,2023-03-27 15:15:00,23,51.5,12.5
1,2023-03-27 15:30:00,21.5,52,11.2
1,2023-03-27 15:45:00,20.5,55,11.2
1,2023-03-27 16:00:00,20,57,11.2
1,2023-03-27 16:15:00,20,59,11.7
1,2023-03-27 16:30:00,19.5,58.5,11.2
1,2023-03-27 16:45:00,19.5,58.5,11.2
1,2023-03-27 17:00:00,20.5,59,12.2
1,2023-03-27 17:15:00,20.5,58,12
1,2023-03-27 17:30:00,20,58.5,11.6
1,2023-03-27 17:45:00,19.5,59,11.3
1,2023-03-27 18:00:00,18.5,59,10.3
1,2023-03-27 18:15:00,17.5,61,9.9
1,2023-03-27 18:30:00,16.5,61,9
1,2023-03-27 18:45:00,16.5,60.5,8.8
1,2023-03-27 19:00:00,16,60.5,8.4
1,2023-03-27 19:15:00,16,60.5,8.4
1,2023-03-27 19:30:00,15.5,61.5,8.1
1,2023-03-27 19:45:00,15.5,62,8.3
1,2023-03-27 20:00:00,15,62.5,7.9
1,2023-03-27 20:15:00,15,63.5,8.1
1,2023-03-27 20:30:00,14.5,64,7.8
1,2023-03-27 20:45:00,14.5,64.5,7.9
1,2023-03-27 21:00:00,14.5,64.5,7.9
1,2023-03-27 21:15:00,14,64.5,7.4
1,2023-03-27 21:30:00,14,65,7.5
1,2023-03-27 21:45:00,14,65,7.5
1,2023-03-27 22:00:00,13.5,65,7.1
1,2023-03-27 22:15:00,13.5,65,7.1
1,2023-03-27 22:30:00,13.5,65.5,7.2
1,2023-03-27 22:45:00,13.5,66,7.3
1,2023-03-27 23:00:00,13.5,65,7.1
1,2023-03-27 23:15:00,13.5,65,7.1
1,2023-03-27 23:30:00,13.5,66,7.3
1,2023-03-27 23:45:00,13.5,66,7.3
1,2023-03-28 00:00:00,13.5,66.5,7.4
1,2023-03-28 00:15:00,13.5,66,7.3
1,2023-03-28 00:30:00,13.5,66.5,7.4
1,2023-03-28 00:45:00,13.5,66.5,7.4
1,2023-03-28 01:00:00,13.5,66,7.3
1,2023-03-28 01:15:00,13.5,65.5,7.2
1,2023-03-28 01:30:00,13.5,65,7.1
1,2023-03-28 01:45:00,13.5,65.5,7.2
1,2023-03-28 02:00:00,13.5,66,7.3
1,2023-03-28 02:15:00,13.5,66,7.3
1,2023-03-28 02:30:00,13.5,65.5,7.2
1,2023-03-28 02:45:00,13.5,65.5,7.2
1,2023-03-28 03:00:00,13.5,65,7.1
1,2023-03-28 03:15:00,13.5,65.5,7.2
1,2023-03-28 03:30:00,13,66,6.8
1,2023-03-28 03:45:00,13,65.5,6.7
1,2023-03-28 04:00:00,13,66,6.8
1,2023-03-28 04:15:00,13,65.5,6.7
1,2023-03-28 04:30:00,12.5,66,6.3
1,2023-03-28 04:45:00,12.5,66.5,6.4
1,2023-03-28 05:00:00,12.5,66,6.3
1,2023-03-28 05:15:00,12.5,65,6.1
1,2023-03-28 05:30:00,12.5,65.5,6.2
1,2023-03-28 05:45:00,12,64.5,5.5
1,2023-03-28 06:00:00,12,64,5.4
1,2023-03-28 06:15:00,12,64,5.4
1,2023-03-28 06:30:00,12,63.5,5.3
1,2023-03-28 06:45:00,12,64,5.4
1,2023-03-28 07:00:00,12,64,5.4
1,2023-03-28 07:15:00,12.5,64.5,6
1,2023-03-28 07:30:00,13,65.5,6.7
1,2023-03-28 07:45:00,13,65.5,6.7
1,2023-03-28 08:00:00,14,67,8
1,2023-03-28 08:15:00,15,66.5,8.8
1,2023-03-28 08:30:00,16,67,9.9
1,2023-03-28 08:45:00,17,71,11.7
1,2023-03-28 09:00:00,19,69,13.2
1,2023-03-28 09:15:00,20.5,62.5,13.1
1,2023-03-28 09:30:00,22.5,59,14.1
1,2023-03-28 09:45:00,24,54.5,14.3
1,2023-03-28 10:00:00,23.5,51.5,12.9
1,2023-03-28 10:15:00,24,54.5,14.3
1,2023-03-28 10:30:00,23,46,10.8
1,2023-03-28 10:45:00,22.5,42.5,9.1
1,2023-03-28 11:00:00,22.5,44.5,9.8
1,2023-03-28 11:15:00,22.5,41,8.6
1,2023-03-28 11:30:00,22.5,39.5,8.1
1,2023-03-28 11:45:00,22.5,41,8.6
1,2023-03-28 12:00:00,24,43,10.7
1,2023-03-28 12:15:00,24.5,38.5,9.5
1,2023-03-28 12:30:00,25.5,37.5,9.9
1,2023-03-28 12:45:00,25.5,34.5,8.7
1,2023-03-28 13:00:00,25.5,38,10.1
1,2023-03-28 13:15:00,25.5,34.5,8.7
1,2023-03-28 13:30:00,26,35,9.4
1,2023-03-28 13:45:00,26,33.5,8.7
1,2023-03-28 14:00:00,26,35,9.4
1,2023-03-28 14:15:00,25.5,36,9.3
1,2023-03-28 14:30:00,26,41,11.7
1,2023-03-28 14:45:00,26,37.5,10.4
1,2023-03-28 15:00:00,26,37,10.2
1,2023-03-28 15:15:00,27.5,35.5,10.9
1,2023-03-28 15:30:00,27,33,9.4
1,2023-03-28 15:45:00,26,35,9.4
1,2023-03-28 16:00:00,25.5,39,10.5
1,2023-03-28 16:15:00,25.5,39.5,10.7
1,2023-03-28 16:30:00,25,40,10.5
1,2023-03-28 16:45:00,24.5,40.5,10.2
1,2023-03-28 17:00:00,24,42,10.3
1,2023-03-28 17:15:00,24.5,43,11.1
1,2023-03-28 17:30:00,24,45,11.3
1,2023-03-28 17:45:00,23.5,45,10.9
1,2023-03-28 18:00:00,22.5,46,10.3
1,2023-03-28 18:15:00,22,48,10.5
1,2023-03-28 18:30:00,21,50,10.2
1,2023-03-28 18:45:00,20,52,9.9
1,2023-03-28 19:00:00,19,53.5,9.4
1,2023-03-28 19:15:00,18,55.5,9
1,2023-03-28 19:30:00,17.5,57,8.9
1,2023-03-28 19:45:00,17,58.5,8.8
1,2023-03-28 20:00:00,16,59.5,8.1
1,2023-03-28 20:15:00,16,61,8.5
1,2023-03-28 20:30:00,15.5,62,8.3
1,2023-03-28 20:45:00,15,63,8
1,2023-03-28 21:00:00,15,63.5,8.1
1,2023-03-28 21:15:00,14.5,64.5,7.9
1,2023-03-28 21:30:00,14.5,65.5,8.1
1,2023-03-28 21:45:00,15,65,8.5
1,2023-03-28 22:00:00,15,64,8.3
1,2023-03-28 22:15:00,15,63.5,8.1
1,2023-03-28 22:30:00,15,63,8
1,2023-03-28 22:45:00,15,63,8
